tasting_category_fine,ethyl_acetate,H2S,isobutyl_acetate,pH,protein.g.L.,bitterness,kcalperc,X3.methylbutanal,ethyl.butyrate,ethyl.lactate,X3.methyl.2.hexanol,X2.pentyl.furan,X2.3.dihydro.farnesol,limonene,eucalyptol,cis.linalool.oxide,trans.dihydro.beta.terpineol,cis.beta.terpineol,isoborneol,cumin.aldehyde,eugenol,E.caryophyllene,linalool.isovalerate,Z.nerolidol,alpha.eudesmol,tau.muurolol,ambroxide,manool,styrene,overall
2,1.537014654,1.017024987,-1.295206243,0.637989781,0.973127854,1.406301679,1.777751407,8.51e-05,0.115979143,-1.81781854,7.422707832,4.922027146,4.658645445,-1.81781854,-1.81781854,4.795394768,4.050320047,-1.81781854,5.335455307,4.161141499,0.040346388,0.000184692,4.820494521,0.012533115,5.452861637,5.6712667,4.279476459,5.664849989,0.054600096,-0.2707043
9,1.632408241,1.304260071,-0.86981102,0.612253906,0.944482672,0.883831713,1.860467197,0.030683948,0.399513095,-1.81781854,7.234387517,4.977354267,5.227820826,-1.81781854,-1.81781854,5.234964012,-1.81781854,5.017031493,5.015607714,3.920692069,0.312477691,2.566764283,4.511297901,0.147159072,5.264499755,5.377637741,3.839571002,5.62320246,0.033295507,0.088536209
16,1.441378684,0.6774039,-1.08267833,0.622214023,0.781755375,1.467511914,1.773206999,0.168476577,0.076656839,-1.81781854,7.677314627,-1.81781854,5.317059675,-1.81781854,5.004603467,-1.81781854,4.528729676,-1.81781854,6.327165592,4.006808254,0.004962123,0.000662816,3.533788611,0.020796657,-1.81781854,5.805213355,4.107179538,4.6551186,0.174381438,1.078563983
20,1.403365923,0.67935884,-1.211195507,0.620136055,0.989004616,1.272746411,1.762461062,0.085803027,0.191130836,4.769316449,7.711533178,4.254651403,5.449767272,-1.81781854,-1.81781854,-1.81781854,3.587844906,-1.81781854,5.185942704,4.19036384,0.000909646,0.000248419,4.32625081,0.013839823,-1.81781854,-1.81781854,3.712470067,5.360657384,0.107019981,-0.19150513
2,1.537701127,1.012578468,-1.107098804,0.621176282,0.924279286,1.378116154,1.738964896,0.255971905,0.05088002,-1.81781854,7.641173846,5.191563453,5.550692154,-1.81781854,4.119681191,4.100888432,4.001196386,-1.81781854,5.180552311,3.136972239,0.001538009,0.000877951,4.241428348,0.005634237,-1.81781854,5.106430605,3.93106156,5.433149584,0.05027453,0.254274606
16,1.575354312,0.836382988,-0.870745265,0.63748973,1.054995862,1.705885085,1.793171843,0.389868764,0.068082081,-1.81781854,7.611652647,4.804888271,5.248675088,-1.81781854,4.180995824,-1.81781854,-1.81781854,-1.81781854,6.306087436,3.499279109,0.003693745,0.054873915,-1.81781854,0.006502552,-1.81781854,5.749419809,4.308970452,4.860472088,0.001147762,0.458368997
15,2.116964264,0.697115522,-0.8188713,0.588831726,1.341434525,0.732273106,1.819864143,0.791929038,0.021467329,5.87981456,7.598574174,-1.81781854,4.056384741,-1.81781854,-1.81781854,-1.81781854,4.337276694,-1.81781854,5.298084416,4.267334771,0.002121829,0.000596481,3.87079613,0.082056816,4.004094807,5.003224195,4.261858226,4.495544906,0.000659969,0.138191228
7,1.210230207,0.912195477,-0.96189669,0.60906055,0.574031268,0.796955734,1.605443287,2.64e-06,0.0943513,4.448657694,7.753734296,4.774600278,4.963518693,5.046468642,-1.81781854,5.379503059,-1.81781854,-1.81781854,5.344700395,4.134888631,0.001478521,0.000782135,4.825724162,0.001678999,6.045962599,5.197152265,4.045023679,5.935262157,0.011147333,-0.267720979
1,0.958187236,0.889139722,-1.339941276,0.59439255,0.961421094,0.677971753,1.672618237,0.027759049,0.025162366,-1.81781854,8.130588325,5.479570205,5.339168181,-1.81781854,-1.81781854,4.373395922,4.124296319,-1.81781854,5.837746734,4.623508448,0.020029705,0.806612141,5.741238384,0.015806554,-1.81781854,-1.81781854,4.687672865,5.572450044,0.036887961,-0.221669928
9,1.44642959,1.003782687,-0.828317417,0.621176282,0.802773725,1.633584589,1.726569514,1.179717972,0.044904752,-1.81781854,7.569431793,4.412139567,4.83075884,-1.81781854,-1.81781854,-1.81781854,-1.81781854,4.664734399,6.161630369,3.968768061,0.002721927,0.002856648,4.890564502,0.023261599,-1.81781854,5.838420982,3.636761854,5.76994816,0.030615292,-0.214693036
13,1.154153634,0.687156039,-1.460422117,0.614897216,0.643452676,1.376294026,1.614998557,0.098288297,0.225751831,-1.81781854,8.040541976,5.5057441,6.06920236,-1.81781854,4.1214952,5.402940034,5.592666242,-1.81781854,6.749448344,4.120450712,0.001655144,0.000410027,4.341370323,0.00503622,4.271935296,6.225974707,4.393554326,6.144922743,0.03794585,0.68369159
6,1.437968131,1.017816034,-0.846749323,0.625826713,0.711807229,1.577514778,1.66864744,0.358430561,0.031108753,-1.81781854,8.014410062,-1.81781854,5.327870276,-1.81781854,-1.81781854,-1.81781854,4.250773043,4.99733622,6.536674846,4.231199489,0.002852951,0.00120421,5.02811007,0.009532644,-1.81781854,5.047294825,4.537500102,5.536204301,0.068156901,-0.43386889
9,1.504084039,0.90868791,-0.750679323,0.617000341,0.883661435,1.297869891,1.797720924,9.62e-06,0.085531048,-1.81781854,7.283639013,4.932892548,5.298536443,-1.81781854,4.287933185,3.771832532,3.632237984,4.767400066,4.954354448,4.106286256,0.00542198,0.025670225,4.726926903,0.008599441,4.962794317,5.601079136,3.905958438,5.717925365,0.112116949,0.384403891
8,1.467158708,1.177905998,-1.306712843,0.632963168,1.147676324,1.339550811,1.83943009,0.102087735,0.059076153,-1.81781854,7.431318951,-1.81781854,5.379493866,-1.81781854,-1.81781854,-1.81781854,4.185359156,4.637727462,5.757187311,4.158638086,0.002962457,0.001474801,4.547911625,0.024287158,4.794555986,5.375267696,-1.81781854,5.593405068,0.028544338,0.33518631
19,1.610880235,0.948625659,-1.132974692,0.621695462,1.006466042,1.127509735,1.853928619,0.375085192,0.302779138,-1.81781854,7.516238037,4.528494482,5.692950894,-1.81781854,-1.81781854,-1.81781854,4.313420527,-1.81781854,4.964065898,4.044595917,0.001227517,0.001124762,4.246231743,0.006284664,-1.81781854,-1.81781854,3.84210184,5.751837076,0.10955094,0.63103168
6,1.406603532,1.056698322,-1.214314332,0.615940062,0.771566537,1.779018972,1.769975495,6.212033133,0.34362961,-1.81781854,7.245812274,-1.81781854,-1.81781854,-1.81781854,-1.81781854,4.871688184,-1.81781854,-1.81781854,4.817143466,3.630766048,0.000739247,0.004839228,-1.81781854,0.003746152,-1.81781854,-1.81781854,-1.81781854,-1.81781854,0.053635224,-0.138352275
12,1.365409075,1.209398383,-0.757023998,0.615950052,0.72427587,1.151415821,1.79612048,0.078832897,0.129263826,4.322081484,7.855593173,5.057105172,5.876566972,5.406930003,-1.81781854,5.212050164,-1.81781854,4.707373375,5.858957868,4.261781179,0.000444958,0.000572763,4.777874867,0.016815373,5.063849653,5.425264782,4.559396328,6.145455951,0.039560087,-1.151446663
12,1.616055405,1.055570969,-1.082100811,0.616475514,0.841984805,1.208293521,1.833058777,0.134419252,0.051699912,-1.81781854,7.752814778,-1.81781854,5.265154124,-1.81781854,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.940996598,4.437383468,0.00247159,0.00549875,4.978237223,0.022272101,-1.81781854,-1.81781854,4.141376056,4.749881456,0.059927191,-0.447063537
6,1.396078111,0.689320405,-1.097833871,0.620136055,0.755874856,1.419575781,1.650447796,0.072621277,0.210061288,-1.81781854,8.055951816,5.226361304,6.010212501,-1.81781854,4.674150465,3.428196205,5.058741946,-1.81781854,6.14993653,4.408810757,0.001532004,0.002604532,4.539817936,0.008153179,6.997728145,6.118478747,4.264948412,6.105725196,0.087655504,0.723456436
18,1.446018298,0.694435835,-0.808744658,0.607990859,0.835690571,0.910731098,1.809179827,0.030446787,0.318490023,-1.81781854,7.864644681,5.354718682,5.826348835,5.630928041,4.882800136,-1.81781854,-1.81781854,5.185281464,5.767492032,4.404026935,0.000323092,0.002486458,4.253742903,0.01222912,6.814966594,5.906967957,4.382960551,5.664428214,0.004863173,0.062965372
6,1.375704481,1.220895383,-0.874031037,0.617524535,0.785329835,1.343438137,1.75986916,5.243230393,0.215895428,-1.81781854,7.324667708,-1.81781854,-1.81781854,-1.81781854,-1.81781854,4.936159861,-1.81781854,-1.81781854,5.084338077,-1.81781854,0.000446834,0.004779728,-1.81781854,0.003571387,-1.81781854,-1.81781854,-1.81781854,-1.81781854,0.404891584,0.499561907
19,1.593378068,0.853507786,-0.977386073,0.631443769,0.913813852,1.361170449,1.82398986,0.289297446,0.172441413,4.285056221,7.562682573,-1.81781854,5.723096669,-1.81781854,-1.81781854,-1.81781854,4.110341933,-1.81781854,5.571874261,4.252238968,0.001044921,0.000771784,-1.81781854,0.004151346,5.673408559,5.530294882,3.683014513,5.706941127,0.045943292,0.169015523
6,1.411846515,1.322826107,-1.542723814,0.619875609,0.610127613,1.300725883,1.778828674,0.117769824,0.058437968,-1.81781854,7.855022012,4.362147072,5.657392143,-1.81781854,-1.81781854,-1.81781854,4.076043355,5.406886361,5.430736092,4.09584403,0.001289836,0.001025591,4.319675617,0.020740163,5.261064186,5.614972284,4.235142813,5.984891191,0.229871535,-0.122015734
12,1.637680892,1.289932484,-0.746916539,0.60906055,0.894869657,1.294510315,1.778414932,0.901062874,0.095418061,-1.81781854,7.631140916,5.216509228,5.656343842,5.307380841,4.311689424,-1.81781854,-1.81781854,5.063983097,6.212736508,4.598682103,0.00170156,0.000874454,4.032626916,0.019996525,-1.81781854,5.25412196,4.070199631,5.168050092,0.074122075,-0.363794246
12,1.717744543,0.990931276,-0.774742423,0.607455023,0.835690571,1.344480696,1.829451569,0.117343089,0.17916344,3.925995752,7.878093049,5.254622711,4.58571003,-1.81781854,-1.81781854,-1.81781854,4.5063453,5.453026829,5.624970114,4.417662875,0.000554047,0.000775661,4.704469401,0.002465827,4.726573871,5.276180731,4.209681878,5.126937923,0.056320794,0.049512314
20,1.624598984,0.699950836,-0.7003293,0.629919036,1.035429738,1.740773101,1.854169628,0.359804779,0.052339716,-1.81781854,7.335765883,-1.81781854,5.462672285,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.307726873,5.80906456,3.769644291,0.003960967,0.001503549,3.193057628,0.007955438,-1.81781854,5.33663376,3.982928008,5.275659555,0.000871292,-0.083622006
18,1.666007478,1.267475159,-0.856969578,0.622731965,1.331427297,1.098920479,1.978453886,0.02417576,0.113881041,-1.81781854,7.812344962,5.09445058,5.731530768,-1.81781854,-1.81781854,-1.81781854,-1.81781854,6.205227888,4.841165814,4.461657237,0.002181232,0.002800565,4.437711875,0.004786266,6.340820416,-1.81781854,4.089368876,5.490110167,0.031003812,-0.351053174
11,1.69050711,0.788608455,-1.798739468,0.57054294,0.806179974,-0.520712684,1.648650549,0.110394981,0.048311784,5.346085084,7.722259868,4.816013758,4.532986191,-1.81781854,-1.81781854,5.262606072,4.0412873,-1.81781854,5.582398476,3.491956104,0.010171778,0.000701399,4.807676604,0.137690766,4.73378505,-1.81781854,4.759900857,5.522744934,0.052006768,0.474743221
3,1.193424464,0.873144116,-1.76421913,0.622214023,0.662757832,1.39078502,1.698222114,0.0,0.056924223,-1.81781854,7.389328273,4.925115701,5.226956712,-1.81781854,4.119492487,4.310142738,4.237044941,-1.81781854,5.499516247,3.787544686,0.001227221,0.001313094,4.139561663,0.00834145,6.350012713,5.843212082,4.462643491,5.36363529,0.013124027,0.481664592
11,1.569350029,0.786969224,-1.559957223,0.57634135,0.872156273,0.673665876,1.683678199,0.146658243,0.076666215,-1.81781854,7.803880519,5.165697835,5.045158914,-1.81781854,3.878454462,3.559553793,4.42083448,-1.81781854,5.965191308,4.464127412,0.00143876,0.000599866,4.916901345,0.12561525,6.837217105,-1.81781854,3.883092105,5.757867769,0.133788426,0.087426245
5,1.545624802,1.152882798,-1.792500277,0.600972896,1.035429738,0.333548027,1.656926454,0.209088258,0.036189697,6.448136872,8.00392523,4.350139023,-1.81781854,-1.81781854,-1.81781854,5.022886017,4.034134112,-1.81781854,6.956826469,4.742528239,0.7768447,0.019399412,-1.81781854,0.027784536,-1.81781854,-1.81781854,4.901285062,6.056099089,0.023550588,-0.574754858
14,1.40502056,0.810435164,-1.148802824,0.621176282,1.049218023,1.640824166,1.908895742,0.057855463,0.109312249,-1.81781854,7.527226808,5.040600123,-1.81781854,-1.81781854,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.551238641,3.239989288,0.000639382,0.000370912,4.415658729,0.005107661,5.915407844,5.66560831,3.954426974,4.691282357,0.058829817,-0.260175883
14,1.482832438,0.625861147,-0.973262506,0.618048097,-0.698970004,1.436425053,1.832577021,0.239585218,0.066735514,3.786037713,7.437961664,4.591925653,4.906909229,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.080262966,5.248651178,3.899974337,0.000845602,0.001158307,4.485667254,0.015616455,-1.81781854,-1.81781854,3.791475454,4.580751927,0.007323636,0.102584274
6,1.472572603,1.088536873,-1.105877862,0.624797579,0.832508913,1.170467076,1.806845664,0.091340476,0.060130924,-1.81781854,7.622641627,5.088108273,5.759447228,-1.81781854,-1.81781854,-1.81781854,4.348431712,-1.81781854,5.550523199,-1.81781854,0.001366168,0.000221406,4.559619119,0.012534598,5.815786706,5.828113872,4.205594813,4.89777542,0.00077841,0.506713308
19,1.568954806,1.067943034,-1.341178041,0.648360011,1.122215878,1.345334515,1.841392542,0.320582692,0.307862149,-1.81781854,7.563473187,4.906085234,4.895530452,-1.81781854,-1.81781854,4.914838379,4.312899762,-1.81781854,5.531464775,4.314048119,0.001352406,0.000431726,4.361106509,0.022815608,5.665821206,5.482696366,4.735647837,5.042860942,0.025198158,-0.194852673
9,1.512467261,0.858079203,-1.294692335,0.621695462,1.021189299,1.502140227,1.868139976,0.12325294,0.126584503,-1.81781854,7.402401856,4.870583476,5.387123597,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.115281606,4.297495721,3.326575696,0.00109661,0.000329966,3.858562871,0.018886967,-1.81781854,-1.81781854,3.801604918,5.082673531,0.015945179,0.890411244
11,1.651741822,1.0173122,-1.673664139,0.572871602,0.822821645,0.290257269,1.673378753,0.070550051,0.040735356,-1.81781854,7.872317026,4.824318517,4.98154344,-1.81781854,-1.81781854,5.541717967,4.621777046,-1.81781854,6.512644764,4.688435842,0.002373266,0.000496905,4.928347785,0.026192437,5.030791165,4.570172649,4.964635314,5.742120776,0.055322612,0.455646758
8,1.676436934,0.711271831,-1.127843727,0.631443769,1.093421685,1.382404311,1.87114675,0.066704527,0.079674993,-1.81781854,7.439847347,-1.81781854,5.477188001,-1.81781854,-1.81781854,4.043010859,-1.81781854,5.863510515,5.616151098,3.838914202,0.001607796,0.00101089,-1.81781854,0.008691997,-1.81781854,4.654545043,3.832541632,5.32150818,0.069513448,0.170364787
21,1.535003501,1.158722747,-1.098214855,0.582063363,0.748188027,-1.144178095,1.78861916,0.072293842,0.183116377,-1.81781854,7.667028987,5.047696571,5.550890152,-1.81781854,-1.81781854,4.97022742,-1.81781854,-1.81781854,5.757818883,3.92733954,0.715070029,3.23624777,4.255165,2.209471542,-1.81781854,-1.81781854,4.046426255,5.865928566,0.923728916,-0.747556579
16,1.727913176,0.870592624,-0.95638233,0.611723308,0.926856709,1.586576053,1.846349856,0.044650332,0.096266608,-1.81781854,7.348120305,4.678030601,5.149757712,-1.81781854,-1.81781854,-1.81781854,3.617616121,5.150048946,5.641916641,3.490568159,0.001320575,0.001121202,3.98129321,0.010591966,-1.81781854,5.336539355,3.611021424,-1.81781854,0.069820187,-0.364246669
16,1.539251287,1.052443063,-1.002264223,0.608526034,0.763427994,1.440413137,1.824376441,0.082635523,0.084044989,-1.81781854,7.946750932,4.828066061,5.604944072,-1.81781854,4.481345503,-1.81781854,4.606176334,5.895179038,6.617380267,4.482949362,0.001440865,0.000948951,-1.81781854,0.021662996,-1.81781854,6.275853123,4.037519131,6.334751487,0.076025584,0.367681284
8,1.614452258,0.827518536,-1.596793658,0.632963168,1.112269768,1.319969623,1.834974219,0.278286138,0.083430349,-1.81781854,7.40512495,-1.81781854,5.704300704,-1.81781854,-1.81781854,-1.81781854,4.195410747,5.617541156,5.826564364,4.050519152,0.003131918,0.001715928,3.29422373,0.003947181,4.285834062,5.390482668,-1.81781854,6.1462117,0.076193788,0.252228156
16,1.497283302,0.734685042,-1.120588697,0.618048097,0.62838893,1.544043227,1.676448598,127.059107,1.883683746,-1.81781854,8.190591729,-1.81781854,6.284174373,-1.81781854,-1.81781854,-1.81781854,4.232977237,5.230451634,6.220264821,4.594911188,0.857069695,9.837582658,3.940505272,2.743348644,7.194880307,5.690126885,4.587924787,6.02255335,1.662400509,-0.487611153
12,1.618453476,0.87042439,-1.08650404,0.605305046,0.857332496,1.189392046,1.847259225,0.457887994,0.331262821,-1.81781854,7.554539519,5.067329428,5.712764353,6.169705446,5.116027914,6.29574142,4.105607593,5.903670444,6.563624189,5.019549093,0.025078279,0.051644504,4.487080472,0.002111305,-1.81781854,4.923432681,4.333640551,5.296190302,0.106444387,-0.354189667
6,1.563350303,1.135486465,-1.330915673,0.617000341,0.792391689,1.459377408,1.764321795,0.095112304,0.03615153,-1.81781854,7.888077193,5.394648948,5.445997783,-1.81781854,3.933677997,-1.81781854,4.336864195,-1.81781854,5.927902028,4.069646205,0.001078185,0.00046658,4.994858818,0.007911039,6.704489388,5.852576131,4.080458544,5.45353655,0.030272203,0.504178384
14,1.458553928,0.713606451,-0.903072616,0.625312451,1.0,1.333699112,1.799316456,0.277239201,0.065046691,-1.81781854,7.68567656,4.829078705,5.401126446,-1.81781854,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.079276476,3.581559376,0.00080568,0.00102464,4.190472134,0.021674425,5.31323251,4.958924445,-1.81781854,5.419175168,0.031630293,0.342093801
11,1.54796702,1.063534882,-2.171340103,0.575187845,0.806179974,0.513350799,1.70116087,0.125106943,0.092604646,-1.81781854,7.805295193,5.366870079,4.86524789,-1.81781854,-1.81781854,5.628653609,4.27631343,-1.81781854,5.900398965,4.17926546,0.001470307,0.009299316,4.669215935,0.014840623,-1.81781854,-1.81781854,5.370198014,5.062566524,0.026792906,0.181350365
12,1.577917441,1.066718849,-0.916389895,0.598790507,0.829303773,1.352327259,1.842357045,78.88423467,0.562995425,4.732433297,7.465944664,4.806723466,5.796108895,-1.81781854,5.251183047,-1.81781854,3.875871029,-1.81781854,4.691641646,-1.81781854,0.743960107,5.329454648,4.397380408,1.486887014,-1.81781854,4.707007541,4.071291706,5.193840312,0.47955356,0.588559793
19,1.620545578,1.03838189,-1.034657164,0.618048097,0.903089987,1.352365848,1.837211486,0.0,0.123934482,-1.81781854,7.335583977,4.942509121,5.357643668,-1.81781854,-1.81781854,-1.81781854,-1.81781854,-1.81781854,4.851778766,3.494665322,0.000933748,0.000251727,4.357605847,0.003889339,5.765593377,5.455670705,3.654555914,5.630405013,0.059920311,0.506520597
2,1.546185211,0.830830126,-0.998785675,0.622731965,0.986771734,1.259211493,1.752451309,0.136879541,0.105173012,-1.81781854,7.760733508,5.196684499,5.562371358,-1.81781854,4.630632747,5.160005706,4.305568475,-1.81781854,5.836916016,3.748640215,0.002269986,0.0003476,4.915030783,0.026057954,6.610622732,5.652278915,4.357669767,4.830824764,0.165229991,0.634264534
12,1.77248263,1.141109966,-0.643052008,0.611723308,0.929418926,1.588271707,1.884407865,0.057278238,0.098572762,-1.81781854,7.428286535,-1.81781854,5.092934948,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.44870073,5.333195301,3.856917449,0.001900857,0.002903593,-1.81781854,0.011285339,-1.81781854,5.438457915,4.0924144,5.063369957,0.137265768,1.022462562
12,1.602017917,1.13748514,-1.141432728,0.615761782,0.734324085,1.371289573,1.801271666,0.201852758,0.188484002,3.923532953,7.690981063,5.025792166,5.540106998,-1.81781854,3.900844033,5.694213666,4.671025339,-1.81781854,5.968820001,4.020660703,0.001892932,0.000627642,4.192538991,0.048430813,5.014884067,5.721128452,5.028693167,5.676480602,0.034874281,0.289670156
6,1.508054563,1.104406869,-1.03263926,0.624282096,0.785329835,1.509431038,1.71130058,0.464646462,0.057297831,5.090449788,7.599195575,-1.81781854,5.420917233,-1.81781854,-1.81781854,-1.81781854,3.646475819,5.239543622,5.60564026,4.202309148,0.002227066,0.000871849,-1.81781854,0.007903472,4.896549792,5.468871393,3.932803852,5.646449502,0.066024538,0.290682302
13,1.375556078,0.516008216,-1.144238628,0.619615006,0.812913357,1.359370595,1.708353031,9.84e-05,0.068073248,3.911838449,7.673572427,5.140247632,5.602500369,-1.81781854,4.10431895,5.534951791,4.316002314,-1.81781854,5.287836061,4.023038619,0.000765323,0.000229398,4.928361618,0.006721712,6.317269263,5.917417183,4.454180071,5.546595993,0.044065736,-0.099053272
7,1.363750988,0.758765842,-1.326472251,0.606918526,0.740362689,0.803730171,1.664610201,0.002616482,0.055452924,-1.81781854,7.554954291,5.044533714,4.812463747,6.200211238,4.778269918,5.154396031,-1.81781854,-1.81781854,5.82094784,4.829123734,0.003449041,0.004672749,5.001771474,0.007108145,4.255923143,4.974513843,4.527303229,5.706819767,0.031235919,-0.420977698
20,1.688021967,0.996610165,-0.599470645,0.62324929,1.008600172,1.218640521,1.859000418,1.28e-05,0.152017249,-1.81781854,7.217230271,4.971743191,4.988741028,5.849479973,-1.81781854,5.439212152,-1.81781854,-1.81781854,5.683935514,4.005696761,0.018001606,0.000236734,4.69717678,0.009435836,4.962961643,5.44350167,3.782043174,5.490240454,0.067201198,0.085708291
18,1.761724394,1.213627578,-0.991527581,0.621695462,0.977723605,1.18214349,1.897285981,0.33372844,0.184077193,-1.81781854,7.527744038,4.824556207,6.032941273,-1.81781854,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.331009019,4.382189064,0.0023377,0.001158551,4.408760999,0.01630448,-1.81781854,-1.81781854,4.226407576,5.111963933,0.180246027,0.735124493
20,1.718802477,1.014549099,-1.060480747,0.632457292,1.206825876,1.274458055,1.96051235,0.173766572,0.192494517,-1.81781854,7.363471167,4.923759957,5.162589422,5.467609868,6.033582424,4.869557688,-1.81781854,6.487075626,6.145748682,3.782207295,0.005794849,0.001910137,3.29680152,0.029593539,-1.81781854,-1.81781854,3.972362909,5.628731377,0.101598857,-0.579226829
6,1.594607379,1.051651192,-0.651023766,0.622214023,0.748188027,1.125090713,1.723952446,0.133479127,0.170804179,-1.81781854,7.721669642,4.820711376,5.591004509,-1.81781854,-1.81781854,-1.81781854,4.622311103,-1.81781854,5.613749868,4.065150305,0.000702275,0.001104392,3.840167851,0.004077312,3.815370949,5.410976961,4.34367883,5.562988228,0.057559433,0.319268729
6,1.583043738,1.337683838,-0.765938509,0.620136055,0.8162413,1.343684249,1.802998098,0.670876346,0.063956071,-1.81781854,7.792744682,-1.81781854,5.167012404,-1.81781854,-1.81781854,-1.81781854,4.272817786,4.66860158,6.260283609,3.826957481,0.002717629,0.000608078,4.558174728,0.01473145,-1.81781854,5.387267778,4.190892185,6.176710798,0.1264213,0.689567498
18,1.613164545,0.974825901,-0.748179341,0.617000341,0.986771734,1.02206734,1.88237806,0.0,0.222046592,3.787041601,7.422539535,4.910641988,5.285592795,5.709738532,4.646946119,4.843615208,-1.81781854,-1.81781854,5.587059542,3.672958191,0.000669667,0.001485072,4.73284284,0.00994895,6.344448655,5.665271314,3.341261779,5.649181827,0.009602159,-0.675719885
19,1.395906579,0.905599999,-1.336534656,0.62324929,0.929418926,1.126391192,1.751702296,0.076195232,0.133552467,-1.81781854,7.747663319,4.701281698,4.811419923,7.752264773,5.278086871,-1.81781854,5.757753196,7.7805009,6.318587657,4.028635447,0.002219599,0.00366039,4.992495139,0.010630819,-1.81781854,4.704462557,4.310216353,5.36922877,0.012416044,0.037608594
16,1.550889506,1.027839289,-0.969521719,0.617524535,0.84509804,1.64440412,1.808387829,0.162997001,0.09394259,4.021457275,7.956036902,4.980641007,5.797837733,-1.81781854,-1.81781854,-1.81781854,4.439419479,5.426375902,6.654044415,4.572600742,0.001675904,0.010467002,3.943235768,0.016258838,5.191710529,6.247015019,3.985876095,6.2164905,0.044266277,-0.27697107
20,1.591658627,1.057872364,-1.20722322,0.64246452,1.084576278,1.146345129,1.804328688,0.051595714,0.093623335,-1.81781854,8.029827325,5.560368229,5.902665292,-1.81781854,4.71273235,5.656506997,5.207178407,-1.81781854,6.099126536,4.215253308,0.30642628,4.711648765,4.886032761,1.816572843,5.991860824,6.219754773,5.343234348,6.021527544,0.733977052,0.349727167
18,1.712469592,0.933195382,-0.753181479,0.610127613,0.986771734,1.494690172,1.91318823,0.681642411,0.107332977,3.839275601,7.578651422,4.876610582,5.634162495,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.948121166,5.138657998,4.023840552,0.00201431,0.001031993,-1.81781854,0.009567311,4.412617934,-1.81781854,3.79654504,5.78399458,0.091440902,0.394040666
12,1.575126335,1.179916709,-1.08375667,0.614897216,0.819543936,1.131361989,1.808340938,0.009639391,0.092688597,4.678832737,7.578513893,5.098874377,5.478137593,5.977682242,4.475966497,-1.81781854,-1.81781854,-1.81781854,5.820158595,4.719130832,0.001421161,0.000880652,4.808028278,0.002989812,4.41734342,5.029341717,3.900026573,5.52097466,0.042791868,0.212837249
16,1.4775212,0.84540628,-1.201867503,0.618571028,0.877946952,1.332933072,1.767909659,0.073136968,0.051459,-1.81781854,7.857635749,5.201191331,4.455815196,-1.81781854,4.467418029,5.303938487,4.923517548,-1.81781854,6.604236519,5.386526463,0.00288763,0.001853441,4.769733169,0.012714411,5.363108697,6.460023574,4.777841054,4.613376139,0.015521877,0.354646635
18,1.72776465,0.95881488,-0.904447104,0.629919036,0.929418926,1.499968733,1.842930785,0.397196008,0.147304584,-1.81781854,7.282148388,-1.81781854,4.371260137,-1.81781854,-1.81781854,-1.81781854,4.168621419,5.225359347,5.722563185,3.777457467,0.001932489,0.001283078,-1.81781854,0.011578571,5.807173305,5.311626191,4.349900155,4.809158687,0.022904673,0.462278515
8,1.359604619,1.009596628,-0.885639257,0.627365857,1.15075644,1.121822377,1.861845355,0.092014531,0.078943598,-1.81781854,7.65504074,5.140819905,5.207768352,-1.81781854,4.439527593,-1.81781854,-1.81781854,-1.81781854,5.910913283,4.340456685,0.001601334,0.001046295,4.709950243,0.023043291,7.020482584,5.632293363,4.212131093,5.541387356,0.001289839,0.425719417
12,1.674414497,0.807234232,-0.688352077,0.602059991,0.819543936,1.180885369,1.831339471,0.627783709,0.065516425,-1.81781854,7.578322441,4.698322071,5.281682927,-1.81781854,-1.81781854,-1.81781854,-1.81781854,-1.81781854,5.578529406,3.132912876,0.001613277,0.000888526,4.09940363,0.010556992,-1.81781854,4.891708992,3.818347997,5.218484859,0.033076186,0.437476335
7,1.570480126,1.060619849,-1.104135649,0.605305046,0.73239376,0.855579723,1.74953821,0.137264822,0.155184581,-1.81781854,7.561836211,4.897103266,5.894189399,5.996111259,4.861797224,5.596472231,4.257371272,5.57682037,6.424653972,3.822758549,0.001103729,0.000320587,4.522495449,0.024334642,4.109751126,5.854434836,4.665067304,6.052729202,0.051225698,0.292610204
18,1.729311056,1.163703755,-0.859932131,0.632457292,0.970811611,1.457995373,1.905197707,0.309805484,0.289091484,-1.81781854,7.323461521,5.09173321,5.218288453,-1.81781854,-1.81781854,3.414442897,3.613058583,-1.81781854,5.677954264,3.993870766,0.001417775,0.00180198,-1.81781854,0.010002827,5.596161676,5.463632853,3.708131643,5.190876733,0.043944231,0.345278132
